timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
2018-01-11,69.7200,70.2305,69.3500,70.0100,70.0100,545354,0.0000,1.0000
2018-01-10,68.7900,69.6300,68.4500,69.5100,69.5100,2484772,0.0000,1.0000
2018-01-09,69.3900,69.5500,68.9100,69.0000,69.0000,2915903,0.0000,1.0000
2018-01-08,69.0700,69.6800,69.0100,69.3900,69.3900,3212556,0.0000,1.0000
2018-01-05,68.8700,69.4550,68.5100,69.3400,69.3400,3479961,0.0000,1.0000
2018-01-04,68.6600,69.0550,68.4000,68.6800,68.6800,3083885,0.0000,1.0000
2018-01-03,67.4600,68.9650,67.4100,68.6100,68.6100,4843998,0.0000,1.0000
2018-01-02,66.1100,67.2500,65.9800,67.1800,67.1800,3055860,0.0000,1.0000
2017-12-29,66.4700,66.7490,65.9600,65.9800,65.9800,2283308,0.0000,1.0000
2017-12-28,66.4300,66.5600,66.1600,66.4000,66.4000,3123110,0.0000,1.0000
2017-12-27,66.7200,66.8850,66.3600,66.4200,66.4200,2179276,0.0000,1.0000
2017-12-26,66.5500,67.0700,66.4100,66.8400,66.8400,2307782,0.0000,1.0000
2017-12-22,66.5800,66.8500,66.2200,66.3600,66.3600,3448018,0.0000,1.0000
2017-12-21,65.5200,66.7900,65.4200,66.3300,66.3300,5661237,0.0000,1.0000
2017-12-20,65.6100,65.8600,64.7600,65.6600,65.6600,5139408,0.0000,1.0000
2017-12-19,66.0400,66.1200,64.6800,64.7500,64.7500,4361847,0.0000,1.0000
2017-12-18,65.8200,66.3800,65.7300,66.0100,66.0100,3380655,0.0000,1.0000
2017-12-15,64.9200,66.1900,64.7000,65.7500,65.7500,9894690,0.0000,1.0000
2017-12-14,64.2400,65.0400,64.0600,64.6600,64.6600,4301256,0.0000,1.0000
2017-12-13,64.3000,64.4100,63.8000,64.1500,64.1500,2937635,0.0000,1.0000
2017-12-12,64.8200,65.2900,64.2700,64.4900,64.4900,2591558,0.0000,1.0000
2017-12-11,64.6500,65.0800,64.3300,64.4600,64.4600,2762631,0.0000,1.0000
2017-12-08,64.1900,64.9400,63.9500,64.7500,64.7500,3031287,0.0000,1.0000
2017-12-07,63.1000,64.0700,63.0000,64.0000,64.0000,3359850,0.0000,1.0000
2017-12-06,64.3200,64.4600,63.2700,63.4600,63.4600,2353703,0.0000,1.0000
2017-12-05,63.4200,65.4100,63.1550,64.5400,64.5400,4250756,0.0000,1.0000
2017-12-04,62.9200,64.3200,62.6130,63.3000,63.3000,4241419,0.0000,1.0000
2017-12-01,62.8200,63.0600,61.5900,62.8400,62.8400,5187779,0.0000,1.0000
2017-11-30,61.6900,62.7800,61.4400,62.6300,62.6300,4883684,0.0000,1.0000
2017-11-29,62.0100,62.2400,60.9500,61.4000,61.4000,4231022,0.0000,1.0000
2017-11-28,62.2900,62.3800,61.6550,62.2200,62.2200,2876970,0.0000,1.0000
2017-11-27,61.9500,62.4500,61.6000,61.8800,61.8800,6284512,0.0000,1.0000
2017-11-24,62.1600,62.1600,61.5800,62.0300,62.0300,340324,0.0000,1.0000
2017-11-22,62.3500,62.4000,61.2600,62.0100,62.0100,2830694,0.0000,1.0000
2017-11-21,62.1900,62.3600,61.8000,62.2900,62.2900,2532376,0.0000,1.0000
2017-11-20,62.1100,62.5300,61.7500,61.9400,61.9400,2573141,0.0000,1.0000
2017-11-17,61.8500,62.4500,61.6400,62.2700,62.2700,2980762,0.0000,1.0000
2017-11-16,61.5100,62.5750,61.1500,62.0100,62.0100,3981335,0.0000,1.0000
2017-11-15,60.4500,61.8100,60.1000,61.5000,61.5000,4621382,0.4000,1.0000
2017-11-14,62.3200,63.0800,61.9500,62.8700,62.4637,4486119,0.0000,1.0000
2017-11-13,61.7900,62.5500,61.7100,62.2000,61.7981,2791793,0.0000,1.0000
2017-11-10,61.9800,62.2800,61.6100,61.7200,61.3212,3217881,0.0000,1.0000
2017-11-09,62.6200,62.7300,60.9000,61.6600,61.2616,5007606,0.0000,1.0000
2017-11-08,63.2900,63.4100,62.5600,63.2200,62.8115,4834161,0.0000,1.0000
2017-11-07,62.5800,63.1200,62.1500,63.1100,62.7022,3719698,0.0000,1.0000
2017-11-06,62.3400,62.5300,62.1000,62.3500,61.9471,3692911,0.0000,1.0000
2017-11-03,62.2600,62.7800,61.9000,62.2000,61.7981,3648674,0.0000,1.0000
2017-11-02,61.0600,62.3400,60.8700,62.1700,61.7683,5188640,0.0000,1.0000
2017-11-01,60.2400,61.9000,60.0700,60.8900,60.4965,5604715,0.0000,1.0000
2017-10-31,59.7800,60.1600,58.8300,59.7400,59.3540,5143693,0.0000,1.0000
2017-10-30,58.5000,59.5700,58.2500,59.0600,58.6784,3886759,0.0000,1.0000
2017-10-27,57.6800,58.9300,57.4000,58.4700,58.0922,4158384,0.0000,1.0000
2017-10-26,57.5200,57.9200,55.8700,57.2700,56.8999,4239343,0.0000,1.0000
2017-10-25,56.9600,57.1400,55.8900,56.4400,56.0753,4284238,0.0000,1.0000
2017-10-24,56.5400,57.2700,56.5400,56.9900,56.6217,3424237,0.0000,1.0000
2017-10-23,57.4800,57.4900,56.2600,56.3400,55.9759,3717084,0.0000,1.0000
2017-10-20,57.3000,57.7400,57.1500,57.4900,57.1185,3902223,0.0000,1.0000
2017-10-19,56.4200,57.1400,56.1700,57.1000,56.7310,3388972,0.0000,1.0000
2017-10-18,56.5200,56.8600,56.4000,56.7500,56.3833,2905759,0.0000,1.0000
2017-10-17,55.7400,56.5300,55.7300,56.5100,56.1448,3010328,0.0000,1.0000
2017-10-16,56.4200,56.5700,55.6800,55.7200,55.3599,2637615,0.0000,1.0000
2017-10-13,56.8900,56.9200,56.2900,56.3700,56.0057,2839160,0.0000,1.0000
2017-10-12,56.0000,56.9000,55.8000,56.5500,56.1846,3047170,0.0000,1.0000
2017-10-11,56.3100,56.5400,56.1400,56.2200,55.8567,4144788,0.0000,1.0000
2017-10-10,56.7200,57.0200,56.1800,56.2500,55.8865,3621708,0.0000,1.0000
2017-10-09,56.1300,56.4900,56.0400,56.1400,55.7772,3280531,0.0000,1.0000
2017-10-06,55.8000,56.4000,55.7100,56.0200,55.6580,3915105,0.0000,1.0000
2017-10-05,56.4800,56.9000,56.1400,56.2500,55.8865,2885215,0.0000,1.0000
2017-10-04,56.1600,56.7000,55.9000,56.3100,55.9461,2799942,0.0000,1.0000
2017-10-03,55.5300,56.3100,55.2500,56.1400,55.7772,3194530,0.0000,1.0000
