timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
2018-01-18,208.3600,209.4400,207.1900,207.8000,207.8000,1241899,0.0000,1.0000
2018-01-17,207.7600,209.0500,206.7900,208.5200,208.5200,1417361,0.0000,1.0000
2018-01-16,211.0100,211.6200,206.0000,206.3300,206.3300,1748200,0.0000,1.0000
2018-01-12,206.5300,211.7500,205.5900,210.5900,210.5900,1892695,0.0000,1.0000
2018-01-11,204.7900,206.1700,204.7000,205.5100,205.5100,1246208,0.0000,1.0000
2018-01-10,205.0000,206.0500,204.2500,204.7500,204.7500,956900,0.0000,1.0000
2018-01-09,205.4900,206.9800,205.0000,205.8800,205.8800,1290200,0.0000,1.0000
2018-01-08,204.8500,205.5800,204.3200,204.7000,204.7000,1044900,0.0000,1.0000
2018-01-05,205.9800,206.2500,203.6300,204.7000,204.7000,1722600,0.0000,1.0000
2018-01-04,202.3700,205.5300,201.8300,205.2100,205.2100,1473200,0.0000,1.0000
2018-01-03,200.2100,202.1500,199.5000,201.7400,201.7400,1692700,0.0000,1.0000
2018-01-02,203.5400,204.0000,199.9700,200.4900,200.4900,1588000,0.0000,1.0000
2017-12-29,204.0000,204.6400,203.2100,203.4500,203.4500,768800,0.0000,1.0000
2017-12-28,203.4500,204.0400,202.7800,203.8600,203.8600,692800,0.0000,1.0000
2017-12-27,202.0100,203.3600,201.1800,202.7200,202.7200,601000,0.0000,1.0000
2017-12-26,202.8500,203.7300,201.6900,201.9700,201.9700,574800,0.0000,1.0000
2017-12-22,203.0000,203.4500,202.1600,202.6400,202.6400,787500,0.0000,1.0000
2017-12-21,201.4500,203.1600,200.6900,202.4800,202.4800,1502000,0.0000,1.0000
2017-12-20,200.0800,201.7700,199.9500,201.3000,201.3000,1049100,0.0000,1.0000
2017-12-19,198.6000,200.5400,198.1300,199.8300,199.8300,1300000,0.0000,1.0000
2017-12-18,199.1600,199.3200,196.7500,198.4500,198.4500,1559000,0.0000,1.0000
2017-12-15,196.3300,199.8900,196.3300,198.8400,198.8400,1982000,0.0000,1.0000
2017-12-14,198.0700,198.4300,195.6900,196.2200,196.2200,1136700,0.0000,1.0000
2017-12-13,196.6700,198.1400,196.3900,196.6300,196.6300,1417900,0.0000,1.0000
2017-12-12,197.9100,198.4800,196.0700,196.1800,196.1800,1961000,0.0000,1.0000
2017-12-11,201.2000,201.3300,199.3100,199.6400,199.6400,804200,0.0000,1.0000
2017-12-08,200.2400,201.2100,198.8700,201.0700,201.0700,1344600,0.0000,1.0000
2017-12-07,200.2800,201.1600,199.2800,200.1700,200.1700,1236100,0.0000,1.0000
2017-12-06,199.9300,201.3400,199.9300,200.2100,200.2100,1223000,0.0000,1.0000
2017-12-05,202.4200,202.5200,199.8300,199.9100,199.9100,960200,0.0000,1.0000
2017-12-04,203.7500,204.6100,201.1400,201.6900,201.6900,1706000,0.0000,1.0000
2017-12-01,207.1100,207.1800,199.7900,202.6400,202.6400,1311500,0.0000,1.0000
2017-11-30,204.2100,207.8500,203.7500,207.1600,207.1600,1912200,0.0000,1.0000
2017-11-29,204.6100,204.9600,203.6500,204.1700,204.1700,724300,0.0000,1.0000
2017-11-28,201.8900,204.7300,201.1500,204.1900,204.1900,1159400,0.0000,1.0000
2017-11-27,200.0000,201.3500,199.7600,201.0700,201.0700,1026700,0.0000,1.0000
2017-11-24,200.1900,200.7600,199.8900,200.0000,200.0000,411400,0.0000,1.0000
2017-11-22,199.8200,200.6500,199.2200,200.0400,200.0400,921800,0.0000,1.0000
2017-11-21,198.7200,200.3400,197.8800,200.1000,200.1000,1190800,0.0000,1.0000
2017-11-20,198.0100,199.4000,197.7100,198.7400,198.7400,1283900,0.0000,1.0000
2017-11-17,198.2600,199.5600,197.7500,197.7700,197.7700,762500,0.0000,1.0000
2017-11-16,199.4900,200.1700,198.6700,199.2200,199.2200,1103800,0.0000,1.0000
2017-11-15,199.4500,201.6500,198.8500,198.9900,198.9900,1069100,0.0000,1.0000
2017-11-14,199.2500,201.0500,199.0100,200.2200,200.2200,813600,0.0000,1.0000
2017-11-13,199.1300,201.7500,199.0200,200.1300,200.1300,912200,0.0000,1.0000
2017-11-10,198.8500,201.8700,198.0800,199.7700,199.7700,929800,0.0000,1.0000
2017-11-09,202.1700,202.3800,198.6000,198.8700,198.8700,1363700,0.0000,1.0000
2017-11-08,203.8900,203.9600,202.5000,202.6200,202.6200,841200,0.0000,1.0000
2017-11-07,202.3700,203.8600,202.2100,203.7600,203.7600,918000,0.0000,1.0000
2017-11-06,204.0000,204.0200,202.3400,202.3700,202.3700,739900,0.0000,1.0000
2017-11-03,204.3200,205.5000,203.2500,204.0600,204.0600,995300,0.0000,1.0000
2017-11-02,201.7300,204.1800,201.3100,203.8200,203.8200,1079300,0.0000,1.0000
2017-11-01,203.5700,204.2100,200.5400,201.6200,201.6200,1735300,0.0000,1.0000
2017-10-31,206.3600,206.3600,202.9300,202.9800,202.9800,995800,0.0000,1.0000
2017-10-30,204.8200,206.9300,204.8200,206.1700,206.1700,1259700,0.0000,1.0000
2017-10-27,204.5000,205.6800,204.1000,204.9900,204.9900,1255100,0.0000,1.0000
2017-10-26,208.1800,208.5000,202.0300,203.9100,203.9100,1474200,0.0000,1.0000
2017-10-25,208.2000,211.2500,206.0100,207.2500,207.2500,2000800,0.0000,1.0000
2017-10-24,212.5100,214.8100,211.8600,212.0800,212.0800,1350900,0.0000,1.0000
2017-10-23,213.8600,214.1700,212.4700,212.5100,212.5100,837300,0.0000,1.0000
2017-10-20,212.5900,214.0200,211.7300,213.8600,213.8600,898900,0.0000,1.0000
2017-10-19,210.3000,211.9500,209.7100,211.6400,211.6400,674500,0.0000,1.0000
2017-10-18,211.3000,212.0000,209.8600,210.3900,210.3900,945600,0.0000,1.0000
2017-10-17,212.7500,213.3300,210.9500,211.5400,211.5400,770000,0.0000,1.0000
2017-10-16,213.5000,214.5500,212.5600,213.4400,213.4400,748000,0.0000,1.0000
2017-10-13,214.5000,214.8100,213.2800,213.3400,213.3400,782700,0.0000,1.0000
2017-10-12,212.4800,213.9800,212.4800,213.7200,213.7200,727200,0.0000,1.0000
